"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"I'm from Port Arthur and I voted for DeAndre but it's going to take all to vote! He's the best right now! I was ver… https://t.co/jUPEkTeVCM",FALSE,0,NA,2018-11-28 14:51:13,TRUE,NA,"1067793038876000257",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PaulaWi10043667",0,FALSE,FALSE,NA,NA
"RT @kirkJay7: Top 10!!!!!! America thank you!!!!❤️❤️❤️❤️❤️❤️❤️#thevoice https://t.co/4bz5mSELrR",FALSE,0,NA,2018-11-28 14:51:00,FALSE,NA,"1067792984903741445",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MadelineSellers",122,TRUE,FALSE,NA,NA
"https://t.co/xhOnTn3Krd #alaindamien #coachvocal #coachpiano #paris #thevoice #noplp https://t.co/2uZD1V912n",FALSE,0,NA,2018-11-28 14:50:38,FALSE,NA,"1067792890116694017",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alaindamien",0,FALSE,FALSE,NA,NA
"RT @kirkJay7: Top 10!!!!!! America thank you!!!!❤️❤️❤️❤️❤️❤️❤️#thevoice https://t.co/4bz5mSELrR",FALSE,0,NA,2018-11-28 14:50:37,FALSE,NA,"1067792888053067784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lexinmartinezz",122,TRUE,FALSE,NA,NA
"RT @TaniaBlahhhhxd: I literally start freaking out watching @NBCTheVoice eliminations 😱 My anxiety is on overdrive! I’m as ready as I can b…",FALSE,0,NA,2018-11-28 14:49:52,FALSE,NA,"1067792696725655552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KellliCrawford",10,TRUE,FALSE,NA,NA
"RT @TvTrench: Monday HHs: #TheVoice 5.9/10 #Manifest 4.1/7 #TheGreatChrismasLightFight 3.0/5 #TheGoodDoctor 4.8/8 #TheResident 3.9/6 #911on…",FALSE,0,NA,2018-11-28 14:48:35,FALSE,NA,"1067792374527594496",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Savior789",1,TRUE,FALSE,NA,NA
"@adamlevine #TheVoice love Chevel Hope she wins the Voice Keep giving her good songs and she will win it",FALSE,0,"adamlevine",2018-11-28 14:47:45,FALSE,NA,"1067792165445742593","58528137","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vickie_mcleod",0,FALSE,FALSE,NA,NA
"RT @KatrinaCmusic: Congrats to the #TheVoice Top 10!!! You guys are killin it, love and miss you and can’t wait to see how far you ALL go i…",FALSE,0,NA,2018-11-28 14:47:26,FALSE,NA,"1067792087108730880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_Voice_Saves",1,TRUE,FALSE,NA,NA
"RT @kirkJay7: Top 10!!!!!! America thank you!!!!❤️❤️❤️❤️❤️❤️❤️#thevoice https://t.co/4bz5mSELrR",FALSE,0,NA,2018-11-28 14:47:04,FALSE,NA,"1067791993982586880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Katheri17271509",122,TRUE,FALSE,NA,NA
"RT @kirkJay7: Top 10!!!!!! America thank you!!!!❤️❤️❤️❤️❤️❤️❤️#thevoice https://t.co/4bz5mSELrR",FALSE,0,NA,2018-11-28 14:45:04,FALSE,NA,"1067791488971653120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Just_Jass__",122,TRUE,FALSE,NA,NA
"Reagan may b edging out chevel. Don't let  it! @kelly_clarkson #TheVoice",FALSE,0,NA,2018-11-28 14:45:04,FALSE,NA,"1067791488963289088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Beverle13150914",0,FALSE,FALSE,NA,NA
"RT @kirkJay7: Top 10!!!!!! America thank you!!!!❤️❤️❤️❤️❤️❤️❤️#thevoice https://t.co/4bz5mSELrR",FALSE,0,NA,2018-11-28 14:44:34,FALSE,NA,"1067791362270158849",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BiscuitBaseball",122,TRUE,FALSE,NA,NA
"@blakeshelton #TheVoice",FALSE,0,"blakeshelton",2018-11-28 14:44:27,FALSE,NA,"1067791336550600704","14920785","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DorothyEesley",0,FALSE,FALSE,NA,NA
"@adamlevine #TheVoice",FALSE,0,"adamlevine",2018-11-28 14:44:22,FALSE,NA,"1067791312466915330","58528137","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DorothyEesley",0,FALSE,FALSE,NA,NA
"@IAMJHUD #TheVoice",FALSE,0,"IAMJHUD",2018-11-28 14:44:13,FALSE,NA,"1067791276857311233","33990291","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DorothyEesley",0,FALSE,FALSE,NA,NA
"@kelly_clarkson #TheVoice",FALSE,0,"kelly_clarkson",2018-11-28 14:44:07,FALSE,NA,"1067791251670470658","23690344","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DorothyEesley",0,FALSE,FALSE,NA,NA
"RT @kirkJay7: Top 10!!!!!! America thank you!!!!❤️❤️❤️❤️❤️❤️❤️#thevoice https://t.co/4bz5mSELrR",FALSE,0,NA,2018-11-28 14:43:35,FALSE,NA,"1067791117842882561",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_TweetMySuccess",122,TRUE,FALSE,NA,NA
"@blakeshelton #TheVoice you're team is my favorite!",FALSE,0,"blakeshelton",2018-11-28 14:43:11,FALSE,NA,"1067791014985900032","14920785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NicoleArndt4",0,FALSE,FALSE,NA,NA
"RT @POPline: Ah, como é bom ouvir música boa na voz de artistas maravilhosas! O #TheVoice dos Estados Unidos rendeu esta semana várias perf…",FALSE,0,NA,2018-11-28 14:42:57,FALSE,NA,"1067790957310083072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Charles60933048",7,TRUE,FALSE,NA,NA
"RT @accessonline: Blake Shelton is talking some major smack (again) on #TheVoice: ""Let's be honest, the other team coaches suck!""
https://t…",FALSE,0,NA,2018-11-28 14:41:20,FALSE,NA,"1067790552333238272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KathyynO",11,TRUE,FALSE,NA,NA
"RT @kirkJay7: Top 10!!!!!! America thank you!!!!❤️❤️❤️❤️❤️❤️❤️#thevoice https://t.co/4bz5mSELrR",FALSE,0,NA,2018-11-28 14:38:55,FALSE,NA,"1067789943446151168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KinginWith_Shan",122,TRUE,FALSE,NA,NA
"I can honestly say, you were under the radar for me, @deandreknico and I'm a fellow Texan, but TAKE ME TO THE KING,… https://t.co/6qLp3p7iXW",FALSE,0,NA,2018-11-28 14:37:47,TRUE,NA,"1067789656266166274",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BrotherEDEN",0,FALSE,FALSE,NA,NA
"Go@blakeshelton #TheVoice",FALSE,0,NA,2018-11-28 14:37:46,FALSE,NA,"1067789652512440321",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","duckdrn1",0,FALSE,FALSE,NA,NA
"Go@adamlevine #TheVoice",FALSE,0,NA,2018-11-28 14:37:08,FALSE,NA,"1067789491979632640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","duckdrn1",0,FALSE,FALSE,NA,NA
"Go@IAMJHUD #TheVoice",FALSE,0,NA,2018-11-28 14:37:02,FALSE,NA,"1067789468109848577",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","duckdrn1",0,FALSE,FALSE,NA,NA
"Go@kelly_clarkson #TheVoice",FALSE,0,NA,2018-11-28 14:36:54,FALSE,NA,"1067789433263525889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","duckdrn1",0,FALSE,FALSE,NA,NA
"Čo myslíte, kto sa posadí do kresla kouča v šou The Voice ČeskoSlovensko? Napíšte do komentu alebo hlasujte v anket… https://t.co/2P8Xsckie4",FALSE,0,NA,2018-11-28 14:36:52,TRUE,NA,"1067789425793540097",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","tvmarkiza",0,FALSE,FALSE,NA,NA
"RT @deandreknico: Thank you to everyone that tweeted to Voice Save me.. I can’t thank y’all enough. Thank You Jesus. Thank You America. LET…",FALSE,0,NA,2018-11-28 14:35:12,FALSE,NA,"1067789007877283840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LaurenHensleyTV",336,TRUE,FALSE,NA,NA
"RT @kirkJay7: Top 10!!!!!! America thank you!!!!❤️❤️❤️❤️❤️❤️❤️#thevoice https://t.co/4bz5mSELrR",FALSE,0,NA,2018-11-28 14:34:46,FALSE,NA,"1067788897290194945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Laueland",122,TRUE,FALSE,NA,NA
"RT @deandreknico: Thank you to everyone that tweeted to Voice Save me.. I can’t thank y’all enough. Thank You Jesus. Thank You America. LET…",FALSE,0,NA,2018-11-28 14:34:40,FALSE,NA,"1067788874208997376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KellliCrawford",336,TRUE,FALSE,NA,NA
"RT @rich_lisemarie: Officially #wrecked and #broken every damn time after hearing @Craigycracks sing... if you’re looking for me, I’m in de…",FALSE,0,NA,2018-11-28 14:33:40,FALSE,NA,"1067788620323540992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MelissaJacobs12",0,TRUE,FALSE,NA,NA
"RT @noellebellow: You guys. If @deandreknico isn’t saved on #TheVoice⁠ ⁠ I’m done with this show #VOICESAVEDEANDRE (he is the only reason I…",FALSE,0,NA,2018-11-28 14:33:39,FALSE,NA,"1067788617433501698",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BamMortera",906,TRUE,FALSE,NA,NA
"RT @SandyReddMusic: HOPE YOU'RE TUNED IN RIGHT NOW To support my Voice Family...I know I am...Please continue to support them with me guys.…",FALSE,0,NA,2018-11-28 14:33:16,FALSE,NA,"1067788522428514307",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TeamGallo73",197,TRUE,FALSE,NA,NA
"RT @deandreknico: Thank you to everyone that tweeted to Voice Save me.. I can’t thank y’all enough. Thank You Jesus. Thank You America. LET…",FALSE,0,NA,2018-11-28 14:32:43,FALSE,NA,"1067788381801930752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lovinglife_md",336,TRUE,FALSE,NA,NA
"RT @imreaganstrange: hey #strangers!  see the video below for how to save me during a twitter instant save (IF NECESSARY) tonight!  i am cl…",FALSE,0,NA,2018-11-28 14:32:43,FALSE,NA,"1067788380325507072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KellliCrawford",33,TRUE,FALSE,NA,NA
"RT @deandreknico: Thank you to everyone that tweeted to Voice Save me.. I can’t thank y’all enough. Thank You Jesus. Thank You America. LET…",FALSE,0,NA,2018-11-28 14:32:27,FALSE,NA,"1067788315657670657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sondrasmith131",336,TRUE,FALSE,NA,NA
"RT @danielzamora_: #VoiceSaveDeAndre #TheVoice

pls retweet",FALSE,0,NA,2018-11-28 14:32:21,FALSE,NA,"1067788289736957952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","farrell_squad",10,TRUE,FALSE,NA,NA
"Are you looking OR searching for #install #setup your #wordpress premium #theme like the demo? #TuesdayThoughts… https://t.co/blYVxFsQVp",FALSE,0,NA,2018-11-28 14:30:01,TRUE,NA,"1067787701586485249",NA,"<a href=""https://eclincher.com"" rel=""nofollow"">eClincher</a>","hashemdiu1",0,FALSE,FALSE,NA,NA
"ASPIRE HIGHER.aspirehigher..JERMAINE JACKMAN in THE FRONT ROOM..INSPIRATION RIGHT THERE...#newplatform #newvenue… https://t.co/WDdBz4WoCP",FALSE,0,NA,2018-11-28 14:28:55,TRUE,NA,"1067787425026498560",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","FrontRoomSpace",0,FALSE,FALSE,NA,NA
"RT @deandreknico: Thank you to everyone that tweeted to Voice Save me.. I can’t thank y’all enough. Thank You Jesus. Thank You America. LET…",FALSE,0,NA,2018-11-28 14:28:03,FALSE,NA,"1067787206604046336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Morgan_Theater",336,TRUE,FALSE,NA,NA
"RT @deandreknico: Thank you to everyone that tweeted to Voice Save me.. I can’t thank y’all enough. Thank You Jesus. Thank You America. LET…",FALSE,0,NA,2018-11-28 14:27:22,FALSE,NA,"1067787034318655489",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","krummy09",336,TRUE,FALSE,NA,NA
"Not too surprised at Deandre's predicament. Thought there was too much scream-singing. He is better melo and with c… https://t.co/a5Dee3BGeg",FALSE,0,NA,2018-11-28 14:27:10,TRUE,NA,"1067786983643189248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","antheafonas",0,FALSE,FALSE,NA,NA
"So happy that local talent Sarah Grace is going the distance on #TheVoice",FALSE,0,NA,2018-11-28 14:26:56,FALSE,NA,"1067786927078809600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","soarbird",0,FALSE,FALSE,NA,NA
"In Depth: Like Monday, CBS repeats likely skew shows older.  Shows rebounded in HHs from last week.  #TheVoice… https://t.co/DFH56Wgt7N",FALSE,0,NA,2018-11-28 14:23:47,TRUE,NA,"1067786132325322752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MediaReactiona1",0,FALSE,FALSE,NA,NA
"RT @dndiegonogueira: Gravaram aquele video em homenagem aos técnicos do #TheVoice . @ClaudiaLeitte ganhou depoimento de Márcio Pedreira e o…",FALSE,0,NA,2018-11-28 14:23:47,FALSE,NA,"1067786131993972736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","greaterloveCL_",9,TRUE,FALSE,NA,NA
"RT @kirkJay7: Top 10!!!!!! America thank you!!!!❤️❤️❤️❤️❤️❤️❤️#thevoice https://t.co/4bz5mSELrR",FALSE,0,NA,2018-11-28 14:23:35,FALSE,NA,"1067786081532297216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","inaya_yaya",122,TRUE,FALSE,NA,NA
"Tuesday HHs Nov 27th: #TheVoice 6.4/11 #ThisIsUs 6.6/11 #NewAmsterdam 4.4/8 #TheConners 5.3/8 #TheKidsAreAlright 3.… https://t.co/tzZ5rN909S",FALSE,2,NA,2018-11-28 14:20:14,TRUE,NA,"1067785240767275008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MediaReactiona1",0,FALSE,FALSE,NA,NA
"@blakeshelton #TheVoice I watched last night and still believe it's going to be between David and Chris!! David has… https://t.co/VE0P5JkHgC",FALSE,2,"blakeshelton",2018-11-28 14:17:41,TRUE,NA,"1067784597696651264","14920785","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gloriastines3",0,FALSE,FALSE,NA,NA
"RT @deandreknico: Thank you to everyone that tweeted to Voice Save me.. I can’t thank y’all enough. Thank You Jesus. Thank You America. LET…",FALSE,0,NA,2018-11-28 14:15:38,FALSE,NA,"1067784082376060928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bddavis55",336,TRUE,FALSE,NA,NA
"RT @NBCTheVoice: It’s always a “Dixieland Delight” when #TeamBlake joins Coach @BlakeShelton to take the #TheVoice stage by storm!🤗",FALSE,0,NA,2018-11-28 14:15:12,FALSE,NA,"1067783975014465536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","srygg2009",154,TRUE,FALSE,NA,NA
"When you’ve had the music (no lyrics) stuck in your head for two days and finally remember the artist and who it be… https://t.co/Ym4qIapXmN",FALSE,0,NA,2018-11-28 14:15:11,TRUE,NA,"1067783968341127170",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Txgrl10",0,FALSE,FALSE,NA,NA
"RT @voiceofuche: Everything you need to succeed is inside of you.
It's up to you to create a working system.
Find your area(s) of strength…",FALSE,0,NA,2018-11-28 14:15:02,FALSE,NA,"1067783931456569345",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","WhiteLoveRose",5,TRUE,FALSE,NA,NA
"RT @NBCTheVoice: Are you ready for tonight’s Instant Save?! Presented by @Xfinity #TheVoice https://t.co/rGUG6rhWkk",FALSE,0,NA,2018-11-28 14:14:48,FALSE,NA,"1067783873592000512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","srygg2009",1951,TRUE,FALSE,NA,NA
"@kelly_clarkson #TheVoice love Sarah Grace and #love hearing and seeing her perform the Blue’s. That’s her ticket.… https://t.co/2xlhqJOEab",FALSE,0,"kelly_clarkson",2018-11-28 14:13:58,TRUE,NA,"1067783662886883328","23690344","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SharonWyrick4",0,FALSE,FALSE,NA,NA
"🔴 TAKI TAKI ⚪ #music #musician #cover #song #singer #artist #work #goals #dreams #believe #achieve #krittner… https://t.co/xiBvQRj74A",FALSE,0,NA,2018-11-28 14:13:45,TRUE,NA,"1067783609980002306",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","krittner",0,FALSE,FALSE,NA,NA
"RT @kirkJay7: Top 10!!!!!! America thank you!!!!❤️❤️❤️❤️❤️❤️❤️#thevoice https://t.co/4bz5mSELrR",FALSE,0,NA,2018-11-28 14:12:56,FALSE,NA,"1067783401443336192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GulfCoast_Today",122,TRUE,FALSE,NA,NA
"Congratulations to @imkennedyholmes for her best performance yet on  @NBCTheVoice ""Greatest Love of All"" &amp; ty coach… https://t.co/TrhOu0IqpJ",FALSE,1,NA,2018-11-28 14:12:25,TRUE,NA,"1067783275349979137",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","idpsales",0,FALSE,FALSE,NA,NA
"Congratulations on the words you spoke on behalf of Deandre...I couldn't believe you lost Tyke last week or that he… https://t.co/zip96qk6mq",FALSE,0,NA,2018-11-28 14:12:00,TRUE,NA,"1067783170295283712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LarryMcGee18",0,FALSE,FALSE,NA,NA
"@blakeshelton #TheVoice team Blake all the way",FALSE,0,"blakeshelton",2018-11-28 14:08:35,FALSE,NA,"1067782308856508416","14920785","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DannyBaldwin12",0,FALSE,FALSE,NA,NA
"@blakeshelton #TheVoice. 5 days to show down.",FALSE,0,"blakeshelton",2018-11-28 14:07:10,FALSE,NA,"1067781953452163072","14920785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","charlenemanley1",0,FALSE,FALSE,NA,NA
"@blakeshelton #TheVoice you got a good team.We know they all cant win. The black guy is going to go far.I dont beli… https://t.co/wrQ6XbVTiw",FALSE,0,"blakeshelton",2018-11-28 14:06:51,TRUE,NA,"1067781871940059136","14920785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","charlenemanley1",0,FALSE,FALSE,NA,NA
"RT @CARAMEL_THiiCK: Save Makenzie #thevoice",FALSE,0,NA,2018-11-28 14:06:44,FALSE,NA,"1067781842592509952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","btktxoutlaw",1,TRUE,FALSE,NA,NA
"@adamlevine #TheVoice",FALSE,0,"adamlevine",2018-11-28 14:05:13,FALSE,NA,"1067781463372955651","58528137","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lott_faye",0,FALSE,FALSE,NA,NA
"@IAMJHUD #TheVoice thank you for such an amazing song last night.  Beautiful performance by amazing beautiful woman… https://t.co/MDAi8DkShW",FALSE,0,"IAMJHUD",2018-11-28 14:05:13,TRUE,NA,"1067781461703606272","33990291","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nomi325",0,FALSE,FALSE,NA,NA
"RT @kirkJay7: Top 10!!!!!! America thank you!!!!❤️❤️❤️❤️❤️❤️❤️#thevoice https://t.co/4bz5mSELrR",FALSE,0,NA,2018-11-28 14:04:59,FALSE,NA,"1067781403541164034",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SlumGod_TLi",122,TRUE,FALSE,NA,NA
"@adamlevine #TheVoice. Good luck with your team.",FALSE,0,"adamlevine",2018-11-28 14:04:56,FALSE,NA,"1067781392015257600","58528137","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","charlenemanley1",0,FALSE,FALSE,NA,NA
"RT @12NewsNow: Breaking: PA native DeAndre Nico advances to top 10 on “The Voice” after being saved from the bottom 2! DeAndre performed “T…",FALSE,0,NA,2018-11-28 14:04:44,FALSE,NA,"1067781340140060672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DaniBre_",83,TRUE,FALSE,NA,NA
"@IAMJHUD #TheVoice. 5 days to go.",FALSE,0,"IAMJHUD",2018-11-28 14:04:24,FALSE,NA,"1067781257898180608","33990291","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","charlenemanley1",0,FALSE,FALSE,NA,NA
"@IAMJHUD #TheVoice Hi Jennifer. I see you or Kelly winning this season.",FALSE,0,"IAMJHUD",2018-11-28 14:04:20,FALSE,NA,"1067781239820685313","33990291","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","laritabrown5",0,FALSE,FALSE,NA,NA
"@kelly_clarkson #TheVoice. 5 more days to go . Who will be the voice",FALSE,0,"kelly_clarkson",2018-11-28 14:04:04,FALSE,NA,"1067781170237251585","23690344","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","charlenemanley1",0,FALSE,FALSE,NA,NA
"@blakeshelton #TheVoice",FALSE,0,"blakeshelton",2018-11-28 14:03:36,FALSE,NA,"1067781054734442497","14920785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BrianPKennedy2",0,FALSE,FALSE,NA,NA
"RT @Josh_therug: @NBCTheVoice I've been watching the voice since the first episode love this show I'm a fan because, 1 the show is so fun (…",FALSE,0,NA,2018-11-28 14:02:10,FALSE,NA,"1067780694447964160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","happy_bser",2,TRUE,FALSE,NA,NA
"RT @NBCTheVoice: It's FAN WEEK at #TheVoice. We want to show YOU love! Tell us why you're a fan and you might just get a surprise. 👇 https:…",FALSE,0,NA,2018-11-28 14:01:48,FALSE,NA,"1067780601560866816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","happy_bser",123,TRUE,FALSE,NA,NA
"I don't know how they found the time to perfect this gorgeous arrangement but I am grateful to #TheVoice for provid… https://t.co/ZktqHYhkhA",FALSE,0,NA,2018-11-28 14:01:01,TRUE,NA,"1067780403765891072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bdaniels209",0,FALSE,FALSE,NA,NA
"RT @dndiegonogueira: Gravaram aquele video em homenagem aos técnicos do #TheVoice . @ClaudiaLeitte ganhou depoimento de Márcio Pedreira e o…",FALSE,0,NA,2018-11-28 14:00:59,FALSE,NA,"1067780397319233536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","claudinhaeterno",9,TRUE,FALSE,NA,NA
"@adamlevine #TheVoice where do I get DeAndre  Nico’s performance from 11.27.18, Take it to the King? Brilliantly do… https://t.co/XXRjbPflyG",FALSE,0,"adamlevine",2018-11-28 14:00:26,TRUE,NA,"1067780256663244805","58528137","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ManeConditions",0,FALSE,FALSE,NA,NA
"What a powerhouse you have in Kymberli@kelly_clarkson #TheVoice",FALSE,2,NA,2018-11-28 14:00:13,FALSE,NA,"1067780202451750912",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MrsJamey",0,FALSE,FALSE,NA,NA
"Are you #looking for WordPress #Elementor Page Builder #expert developer? #holiday#TuesdayThoughts… https://t.co/A3vyMGVJ8H",FALSE,0,NA,2018-11-28 14:00:01,TRUE,NA,"1067780153407881219",NA,"<a href=""https://eclincher.com"" rel=""nofollow"">eClincher</a>","hashemdiu1",0,FALSE,FALSE,NA,NA
"Sweet dreams are made of this! Great promo for #TheVoice by @GraemeElston &amp; @JungleIsSound 👌🥁🎸🎹 https://t.co/gGOhK2tKW0",FALSE,1,NA,2018-11-28 13:57:42,FALSE,NA,"1067779569829199872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","radioville",0,FALSE,FALSE,NA,NA
"Deandre should have never been in the bottom 2!! Do better America #TheVoice2018 #TheVoice",FALSE,0,NA,2018-11-28 13:55:58,FALSE,NA,"1067779134628204545",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shin_shin92",0,FALSE,FALSE,NA,NA
"@LaurenDuski I've been a huge fan since #thevoice #youshouldhavewon",FALSE,0,"LaurenDuski",2018-11-28 13:55:32,FALSE,"1067631502572302338","1067779023261052929","202424001","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","alanschwartz77",0,FALSE,FALSE,NA,NA
"RT @dndiegonogueira: Gravaram aquele video em homenagem aos técnicos do #TheVoice . @ClaudiaLeitte ganhou depoimento de Márcio Pedreira e o…",FALSE,0,NA,2018-11-28 13:54:33,FALSE,NA,"1067778778565365766",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Blessed_Cl",9,TRUE,FALSE,NA,NA
"RT @SamZamora14: #VoiceSaveDeAndre #TheVoice 

Please RT",FALSE,0,NA,2018-11-28 13:53:56,FALSE,NA,"1067778619940970496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cainsleymcleodd",141,TRUE,FALSE,NA,NA
"@kelly_clarkson #TheVoice.  Live you jelly. #teamkellyalltheway",FALSE,0,"kelly_clarkson",2018-11-28 13:53:03,FALSE,NA,"1067778401182908416","23690344","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Y47572231Elaine",0,FALSE,FALSE,NA,NA
